team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T21,S1924,0.0,3,1000.0,1688.4605054075262,-688.4605054075262,688.4605054075262,68.84605054075261,small,small,1562.1056825409448,562.1056825409448,56.21056825409448,126.35482286658134,12.635482286658132,True
T21,S1926,0.0,1,500.0,623.451490192559,-123.45149019255905,123.45149019255905,24.69029803851181,small,small,620.5285126232152,120.52851262321519,24.10570252464304,2.922977569343857,0.58459551386877,True
T21,S1927,1.0,1,500.0,780.0232542955482,-280.0232542955482,280.0232542955482,56.00465085910964,small,small,819.6615295077606,319.66152950776063,63.93230590155212,-39.63827521221242,-7.927655042442481,False
T21,S1929,0.0,3,500.0,1485.237545645862,-985.2375456458619,985.2375456458619,197.0475091291724,small,small,1553.2131930309533,1053.2131930309533,210.64263860619067,-67.9756473850914,-13.595129477018276,False
T21,S1932,0.0,2,1000.0,2207.6434609141793,-1207.6434609141793,1207.6434609141793,120.76434609141793,small,small,2550.8246499447823,1550.8246499447823,155.08246499447824,-343.18118903060304,-34.31811890306031,False
T21,S1934,0.0,2,1000.0,2299.7240487657964,-1299.7240487657964,1299.7240487657964,129.97240487657965,small,small,2604.9729668813743,1604.9729668813743,160.49729668813742,-305.2489181155779,-30.52489181155778,False
T21,S1945,0.0,1,500.0,612.4213735446798,-112.4213735446798,112.4213735446798,22.48427470893596,small,small,613.3596874051241,113.35968740512408,22.671937481024816,-0.938313860444282,-0.1876627720888564,False
T21,S1946,0.0,1,500.0,612.4213735446798,-112.4213735446798,112.4213735446798,22.48427470893596,small,small,613.3596874051241,113.35968740512408,22.671937481024816,-0.938313860444282,-0.1876627720888564,False
T21,S1947,0.0,2,500.0,1277.6873051958364,-777.6873051958364,777.6873051958364,155.53746103916728,small,small,1403.3648737522176,903.3648737522176,180.67297475044353,-125.67756855638117,-25.135513711276246,False
T21,S1948,0.0,1,500.0,612.4213735446798,-112.4213735446798,112.4213735446798,22.48427470893596,small,small,613.3596874051241,113.35968740512408,22.671937481024816,-0.938313860444282,-0.1876627720888564,False
T22,S2391,1.0,1,646.4,1272.9989887411723,-626.5989887411723,626.5989887411723,96.93672474337444,small,small,1227.8045853733574,581.4045853733575,89.94501630157139,45.19440336781486,6.9917084418030555,True
T22,S2393,8.0,3,11147.5,14958.090980628736,-3810.5909806287364,3810.5909806287364,34.18336829449416,medium,small,13208.188377696139,2060.6883776961386,18.48565487953477,1749.9026029325978,15.697713414959388,True
T22,S2394,0.0,1,797.9,1085.3554300373612,-287.4554300373612,287.4554300373612,36.026498312741104,small,small,1013.1530165207938,215.25301652079384,26.977442852587274,72.20241351656739,9.04905546015383,True
T22,S2395,11.0,6,10750.5,9383.136854440398,1367.3631455596023,1367.3631455596023,12.719065583550554,medium,small,10612.792073451435,137.7079265485645,1.2809443890848287,1229.6552190110378,11.438121194465726,True
T22,S2399,0.0,2,2433.0,5524.934231941317,-3091.934231941317,3091.934231941317,127.08319901115155,small,small,5176.652344868642,2743.652344868642,112.76828380060182,348.2818870726751,14.314915210549728,True
