team_id,sprint_id,planned_story_points,total_tasks,actual_sprint_cost,baseline_predicted_sprint_cost,residual,baseline_absolute_error,baseline_absolute_percentage_error,sprint_size_band,small_vs_large,segmented_predicted_sprint_cost,segmented_absolute_error,segmented_absolute_percentage_error,absolute_error_improvement,absolute_percentage_error_improvement,segmented_beats_baseline
T21,S1897,2.0,1,500.0,1083.3769487884865,-583.3769487884865,583.3769487884865,116.67538975769732,small,small,1055.360060632548,555.3600606325481,111.0720121265096,28.01688815593843,5.603377631187712,True
T21,S1898,0.0,5,1000.0,1652.7665745327488,-652.7665745327488,652.7665745327488,65.27665745327488,small,small,1450.0637926222453,450.0637926222453,45.00637926222453,202.70278191050352,20.270278191050352,True
T21,S1903,0.5,1,500.0,656.3504423862503,-156.35044238625028,156.35044238625028,31.270088477250056,small,small,645.8057682206769,145.8057682206769,29.16115364413538,10.544674165573383,2.1089348331146773,True
T21,S1905,0.0,1,500.0,638.0784864711162,-138.0784864711162,138.0784864711162,27.61569729422324,small,small,626.4205869308022,126.42058693080219,25.28411738616044,11.65789954031402,2.3315799080627997,True
T21,S1907,0.0,1,500.0,638.0784864711162,-138.0784864711162,138.0784864711162,27.61569729422324,small,small,626.4205869308022,126.42058693080219,25.28411738616044,11.65789954031402,2.3315799080627997,True
T21,S1911,13.0,2,1000.0,6326.984576504746,-5326.984576504746,5326.984576504746,532.6984576504746,medium,large,5236.205690447383,4236.205690447383,423.62056904473826,1090.7788860573628,109.07788860573629,True
T21,S1914,0.0,2,1000.0,1633.17335200491,-633.1733520049099,633.1733520049099,63.317335200491,small,small,1357.095165229971,357.0951652299709,35.70951652299709,276.078186774939,27.60781867749391,True
T21,S1915,5.0,4,1000.0,4296.417030255067,-3296.4170302550674,3296.4170302550674,329.64170302550673,medium,small,4736.9850117438855,3736.9850117438855,373.6985011743886,-440.5679814888181,-44.05679814888185,False
T21,S1920,0.0,1,500.0,638.0784864711162,-138.0784864711162,138.0784864711162,27.61569729422324,small,small,628.8784892113094,128.87848921130944,25.77569784226189,9.199997259806764,1.8399994519613472,True
T21,S1924,0.0,3,1000.0,1764.6240870455522,-764.6240870455522,764.6240870455522,76.46240870455522,small,small,1596.8433461195268,596.8433461195268,59.684334611952686,167.78074092602537,16.77807409260253,True
T21,S1926,0.0,1,500.0,641.657731584588,-141.65773158458796,141.65773158458796,28.331546316917596,small,small,630.6209944263215,130.62099442632154,26.12419888526431,11.036737158266419,2.207347431653286,True
T21,S1927,1.0,1,500.0,781.220224505556,-281.22022450555596,281.22022450555596,56.24404490111119,small,small,786.9708288584633,286.9708288584633,57.39416577169265,-5.750604352907317,-1.1501208705814605,False
T21,S1929,0.0,3,500.0,1440.8101015481689,-940.8101015481689,940.8101015481689,188.1620203096338,small,small,1708.747932607409,1208.747932607409,241.74958652148183,-267.9378310592401,-53.58756621184804,False
T21,S1932,0.0,2,1000.0,2301.431825126237,-1301.431825126237,1301.431825126237,130.14318251262372,small,small,2691.470679462406,1691.4706794624062,169.1470679462406,-390.03885433616915,-39.00388543361689,False
T21,S1934,0.0,2,1000.0,2388.5844150972257,-1388.5844150972257,1388.5844150972257,138.85844150972258,small,small,2734.910979589464,1734.9109795894642,173.49109795894643,-346.3265644922385,-34.632656449223845,False
